genome	genome_accession	source	protein_type	domains	domain_combination_type	count_raw	count_normalized_by_genome_size	count_normalized_by_total_proteins
GCF_000336915.1	GCF_000336915	mistdb	rr	BAT,GAF_2,HTH_10	domain_comb	1	2.898802794445894e-07	0.00027917364600781687
GCF_000336915.1	GCF_000336915	mistdb	rr	nodomain	domain_comb	1	2.898802794445894e-07	0.00027917364600781687
GCF_000336915.1	GCF_000336915	mistdb	rr	GAF_2,PAS,PAS_3	domain_comb	1	2.898802794445894e-07	0.00027917364600781687
GCF_000336915.1	GCF_000336915	mistdb	rr	GAF_2,PAS,PAS_4,PAS_9	domain_comb	1	2.898802794445894e-07	0.00027917364600781687
GCF_000336935.1	GCF_000336935	mistdb	rr	BAT,GAF_2,HTH_10	domain_comb	1	2.3810748362296728e-07	0.0002313208420078649
GCF_000336935.1	GCF_000336935	mistdb	rr	BAT,GAF_2,HTH_10,PAS_4,hole	domain_comb	2	4.7621496724593455e-07	0.0004626416840157298
GCF_000336935.1	GCF_000336935	mistdb	rr	GAF_2,PAS,PAS_4,PAS_9	domain_comb	1	2.3810748362296728e-07	0.0002313208420078649
GCF_000336955.1	GCF_000336955	mistdb	rr	hole	domain_comb	1	2.704202438757927e-07	0.00026925148088314486
GCF_000336955.1	GCF_000336955	mistdb	rr	nodomain	domain_comb	3	8.112607316273782e-07	0.0008077544426494346
GCF_000336955.1	GCF_000336955	mistdb	rr	PAS_4	domain_comb	2	5.408404877515854e-07	0.0005385029617662897
GCF_000336955.1	GCF_000336955	mistdb	rr	BAT,GAF_2,HTH_10,PAS,PAS_4,hole	domain_comb	1	2.704202438757927e-07	0.00026925148088314486
GCF_000336955.1	GCF_000336955	mistdb	rr	GAF,PAS	domain_comb	1	2.704202438757927e-07	0.00026925148088314486
GCF_000336955.1	GCF_000336955	mistdb	rr	GAF	domain_comb	1	2.704202438757927e-07	0.00026925148088314486
GCF_000336955.1	GCF_000336955	mistdb	rr	BAT,HTH_10,hole	domain_comb	1	2.704202438757927e-07	0.00026925148088314486
GCF_000336955.1	GCF_000336955	mistdb	rr	HalX	domain_comb	2	5.408404877515854e-07	0.0005385029617662897
GCF_000336955.1	GCF_000336955	mistdb	rr	GAF_2,PAS_4	domain_comb	2	5.408404877515854e-07	0.0005385029617662897
GCF_000336955.1	GCF_000336955	mistdb	rr	BAT,GAF_2,HTH_10,PAS_4,hole	domain_comb	1	2.704202438757927e-07	0.00026925148088314486
GCF_000336955.1	GCF_000336955	mistdb	rr	GAF_2,PAS_4,hole	domain_comb	1	2.704202438757927e-07	0.00026925148088314486
GCF_000336955.1	GCF_000336955	mistdb	rr	PAS_3,PAS_4	domain_comb	1	2.704202438757927e-07	0.00026925148088314486
GCF_000336955.1	GCF_000336955	mistdb	rr	GAF_3,PAS	domain_comb	1	2.704202438757927e-07	0.00026925148088314486
GCF_000336955.1	GCF_000336955	mistdb	rr	GAF_2,PAS,PAS_4	domain_comb	1	2.704202438757927e-07	0.00026925148088314486
GCF_000336975.1	GCF_000336975	mistdb	rr	nodomain	domain_comb	4	1.1151277392764439e-06	0.001110494169905608
GCF_000336975.1	GCF_000336975	mistdb	rr	BAT,HTH_10,HalX,hole	domain_comb	1	2.7878193481911097e-07	0.000277623542476402
GCF_000336975.1	GCF_000336975	mistdb	rr	HalX	domain_comb	1	2.7878193481911097e-07	0.000277623542476402
GCF_000336975.1	GCF_000336975	mistdb	rr	GAF,PAS_4	domain_comb	1	2.7878193481911097e-07	0.000277623542476402
GCF_000336975.1	GCF_000336975	mistdb	rr	BAT,GAF_2,HTH_10,PAS	domain_comb	1	2.7878193481911097e-07	0.000277623542476402
GCF_000336975.1	GCF_000336975	mistdb	rr	PAS_4,PAS_9	domain_comb	1	2.7878193481911097e-07	0.000277623542476402
GCF_000336975.1	GCF_000336975	mistdb	rr	PAS_4	domain_comb	2	5.575638696382219e-07	0.000555247084952804
GCF_000336975.1	GCF_000336975	mistdb	rr	PAS_4,hole	domain_comb	1	2.7878193481911097e-07	0.000277623542476402
GCF_000336975.1	GCF_000336975	mistdb	rr	PAS,PAS_3	domain_comb	1	2.7878193481911097e-07	0.000277623542476402
GCF_000336975.1	GCF_000336975	mistdb	rr	PAS,PAS_4,hole	domain_comb	1	2.7878193481911097e-07	0.000277623542476402
GCF_000336995.1	GCF_000336995	mistdb	rr	HalX	domain_comb	3	9.65087943638864e-07	0.0009797517962116264
GCF_000336995.1	GCF_000336995	mistdb	rr	BAT,GAF_2,HTH_10	domain_comb	1	3.216959812129547e-07	0.00032658393207054214
GCF_000336995.1	GCF_000336995	mistdb	rr	nodomain	domain_comb	2	6.433919624259094e-07	0.0006531678641410843
GCF_000336995.1	GCF_000336995	mistdb	rr	BAT,GAF_2,HTH_10,PAS_9	domain_comb	1	3.216959812129547e-07	0.00032658393207054214
GCF_000336995.1	GCF_000336995	mistdb	rr	PAS_4	domain_comb	2	6.433919624259094e-07	0.0006531678641410843
GCF_000336995.1	GCF_000336995	mistdb	rr	GAF_2,PAS_3,PAS_4	domain_comb	1	3.216959812129547e-07	0.00032658393207054214
GCF_000336995.1	GCF_000336995	mistdb	rr	GAF,PAS,PAS_9	domain_comb	1	3.216959812129547e-07	0.00032658393207054214
GCF_000336995.1	GCF_000336995	mistdb	rr	GAF_2,PAS_8	domain_comb	1	3.216959812129547e-07	0.00032658393207054214
GCF_000336995.1	GCF_000336995	mistdb	rr	PAS_9	domain_comb	1	3.216959812129547e-07	0.00032658393207054214
GCF_000336995.1	GCF_000336995	mistdb	rr	GAF_2,PAS_4,hole	domain_comb	1	3.216959812129547e-07	0.00032658393207054214
GCF_000337015.1	GCF_000337015	mistdb	rr	PAS_4	domain_comb	1	2.95630492629784e-07	0.0002962085308056872
GCF_000337015.1	GCF_000337015	mistdb	rr	BAT,GAF_2,HTH_10,PAS_9	domain_comb	1	2.95630492629784e-07	0.0002962085308056872
GCF_000337015.1	GCF_000337015	mistdb	rr	nodomain	domain_comb	5	1.47815246314892e-06	0.001481042654028436
GCF_000337015.1	GCF_000337015	mistdb	rr	PAS,PAS_8	domain_comb	1	2.95630492629784e-07	0.0002962085308056872
GCF_000337015.1	GCF_000337015	mistdb	rr	HalX	domain_comb	3	8.86891477889352e-07	0.0008886255924170616
GCF_000337015.1	GCF_000337015	mistdb	rr	BAT,GAF_2,GAF_3,HTH_10,PAS_4,PAS_9	domain_comb	1	2.95630492629784e-07	0.0002962085308056872
GCF_000337015.1	GCF_000337015	mistdb	rr	PAS_3,PAS_4,PAS_9	domain_comb	1	2.95630492629784e-07	0.0002962085308056872
GCF_000337015.1	GCF_000337015	mistdb	rr	GAF_2,hole	domain_comb	1	2.95630492629784e-07	0.0002962085308056872
GCF_000337015.1	GCF_000337015	mistdb	rr	PAS_9	domain_comb	1	2.95630492629784e-07	0.0002962085308056872
GCF_000337015.1	GCF_000337015	mistdb	rr	PAS,PAS_9	domain_comb	1	2.95630492629784e-07	0.0002962085308056872
GCF_000337015.1	GCF_000337015	mistdb	rr	PAS,PAS_3,hole	domain_comb	1	2.95630492629784e-07	0.0002962085308056872
GCF_000337035.1	GCF_000337035	mistdb	rr	HalX	domain_comb	5	1.3716243296528995e-06	0.001380071763731714
GCF_000337035.1	GCF_000337035	mistdb	rr	nodomain	domain_comb	4	1.0972994637223195e-06	0.0011040574109853713
GCF_000337035.1	GCF_000337035	mistdb	rr	BAT,GAF_2,HTH_10,PAS_9	domain_comb	1	2.743248659305799e-07	0.0002760143527463428
GCF_000337035.1	GCF_000337035	mistdb	rr	PAS_4	domain_comb	1	2.743248659305799e-07	0.0002760143527463428
GCF_000337035.1	GCF_000337035	mistdb	rr	PAS,PAS_8	domain_comb	1	2.743248659305799e-07	0.0002760143527463428
GCF_000337035.1	GCF_000337035	mistdb	rr	BAT,GAF_2,HTH_10,PAS_4,PAS_9	domain_comb	1	2.743248659305799e-07	0.0002760143527463428
GCF_000337035.1	GCF_000337035	mistdb	rr	GAF,GAF_2,PAS,PAS_3,PAS_4	domain_comb	1	2.743248659305799e-07	0.0002760143527463428
GCF_000337035.1	GCF_000337035	mistdb	rr	PAS,PAS_9	domain_comb	1	2.743248659305799e-07	0.0002760143527463428
GCF_000337035.1	GCF_000337035	mistdb	rr	PAS_9	domain_comb	1	2.743248659305799e-07	0.0002760143527463428
GCF_000337035.1	GCF_000337035	mistdb	rr	PAS_3,PAS_4,PAS_9	domain_comb	1	2.743248659305799e-07	0.0002760143527463428
GCF_000337035.1	GCF_000337035	mistdb	rr	GAF_2,PAS,PAS_3,hole	domain_comb	1	2.743248659305799e-07	0.0002760143527463428
GCF_000337055.1	GCF_000337055	mistdb	rr	BAT,GAF_2,GAF_3,HTH_10,PAS_4,PAS_9	domain_comb	1	3.023551348519019e-07	0.00030950170225936243
GCF_000337055.1	GCF_000337055	mistdb	rr	nodomain	domain_comb	4	1.2094205394076076e-06	0.0012380068090374497
GCF_000337055.1	GCF_000337055	mistdb	rr	PAS,PAS_8	domain_comb	1	3.023551348519019e-07	0.00030950170225936243
GCF_000337055.1	GCF_000337055	mistdb	rr	HalX	domain_comb	2	6.047102697038038e-07	0.0006190034045187249
GCF_000337055.1	GCF_000337055	mistdb	rr	BAT,GAF_2,HTH_10,PAS_9	domain_comb	1	3.023551348519019e-07	0.00030950170225936243
GCF_000337055.1	GCF_000337055	mistdb	rr	PAS_4	domain_comb	1	3.023551348519019e-07	0.00030950170225936243
GCF_000337055.1	GCF_000337055	mistdb	rr	GAF_2,hole	domain_comb	1	3.023551348519019e-07	0.00030950170225936243
GCF_000337055.1	GCF_000337055	mistdb	rr	PAS_9	domain_comb	1	3.023551348519019e-07	0.00030950170225936243
GCF_000337055.1	GCF_000337055	mistdb	rr	PAS_3,PAS_4,PAS_9	domain_comb	1	3.023551348519019e-07	0.00030950170225936243
GCF_000337055.1	GCF_000337055	mistdb	rr	PAS,PAS_9	domain_comb	1	3.023551348519019e-07	0.00030950170225936243
GCF_000337055.1	GCF_000337055	mistdb	rr	PAS,PAS_3,PAS_4,PAS_8	domain_comb	1	3.023551348519019e-07	0.00030950170225936243
GCF_000337055.1	GCF_000337055	mistdb	rr	PAS,PAS_3,hole	domain_comb	1	3.023551348519019e-07	0.00030950170225936243
GCF_000337075.1	GCF_000337075	mistdb	rr	PAS_4	domain_comb	1	3.2921463872643977e-07	0.0003324468085106383
GCF_000337075.1	GCF_000337075	mistdb	rr	BAT,GAF_2,HTH_10,PAS_9	domain_comb	1	3.2921463872643977e-07	0.0003324468085106383
GCF_000337075.1	GCF_000337075	mistdb	rr	nodomain	domain_comb	4	1.316858554905759e-06	0.0013297872340425532
GCF_000337075.1	GCF_000337075	mistdb	rr	HalX	domain_comb	5	1.6460731936321988e-06	0.0016622340425531915
GCF_000337075.1	GCF_000337075	mistdb	rr	PAS	domain_comb	1	3.2921463872643977e-07	0.0003324468085106383
GCF_000337075.1	GCF_000337075	mistdb	rr	PAS_3,PAS_4,PAS_9	domain_comb	1	3.2921463872643977e-07	0.0003324468085106383
GCF_000337075.1	GCF_000337075	mistdb	rr	GAF_2,PAS,PAS_3,hole	domain_comb	1	3.2921463872643977e-07	0.0003324468085106383
GCF_000337075.1	GCF_000337075	mistdb	rr	PAS,PAS_9	domain_comb	1	3.2921463872643977e-07	0.0003324468085106383
GCF_000337075.1	GCF_000337075	mistdb	rr	GAF,PAS_4	domain_comb	1	3.2921463872643977e-07	0.0003324468085106383
GCF_000337075.1	GCF_000337075	mistdb	rr	GAF_2,PAS_3,PAS_4	domain_comb	1	3.2921463872643977e-07	0.0003324468085106383
GCF_000337095.1	GCF_000337095	mistdb	rr	nodomain	domain_comb	6	1.3684523829887684e-06	0.0013796275005748448
GCF_000337095.1	GCF_000337095	mistdb	rr	BAT,GAF_2,GAF_3,HTH_10,PAS_4,hole	domain_comb	1	2.2807539716479473e-07	0.00022993791676247414
GCF_000337095.1	GCF_000337095	mistdb	rr	PAS_3,PAS_4	domain_comb	1	2.2807539716479473e-07	0.00022993791676247414
GCF_000337095.1	GCF_000337095	mistdb	rr	HalX	domain_comb	1	2.2807539716479473e-07	0.00022993791676247414
GCF_000337095.1	GCF_000337095	mistdb	rr	BAT,GAF_2,HTH_10	domain_comb	1	2.2807539716479473e-07	0.00022993791676247414
GCF_000337095.1	GCF_000337095	mistdb	rr	PAS_4	domain_comb	1	2.2807539716479473e-07	0.00022993791676247414
GCF_000337095.1	GCF_000337095	mistdb	rr	HxlR	domain_comb	1	2.2807539716479473e-07	0.00022993791676247414
GCF_000337095.1	GCF_000337095	mistdb	rr	GAF_2,PAS_3,hole	domain_comb	1	2.2807539716479473e-07	0.00022993791676247414
GCF_000337095.1	GCF_000337095	mistdb	rr	GAF,PAS_3,PAS_4	domain_comb	1	2.2807539716479473e-07	0.00022993791676247414
GCF_000337095.1	GCF_000337095	mistdb	rr	PAS,hole	domain_comb	1	2.2807539716479473e-07	0.00022993791676247414
GCF_000337135.1	GCF_000337135	mistdb	rr	HxlR	domain_comb	1	2.320576505462405e-07	0.0002346316283435007
GCF_000337135.1	GCF_000337135	mistdb	rr	BAT,GAF_2,HTH_10,hole	domain_comb	2	4.64115301092481e-07	0.0004692632566870014
GCF_000337135.1	GCF_000337135	mistdb	rr	nodomain	domain_comb	8	1.856461204369924e-06	0.0018770530267480056
GCF_000337135.1	GCF_000337135	mistdb	rr	HalX	domain_comb	2	4.64115301092481e-07	0.0004692632566870014
GCF_000337135.1	GCF_000337135	mistdb	rr	BAT,GAF_2,HTH_10	domain_comb	1	2.320576505462405e-07	0.0002346316283435007
GCF_000337135.1	GCF_000337135	mistdb	rr	PAS_9	domain_comb	1	2.320576505462405e-07	0.0002346316283435007
GCF_000337135.1	GCF_000337135	mistdb	rr	PAS_4	domain_comb	1	2.320576505462405e-07	0.0002346316283435007
GCF_000337155.1	GCF_000337155	mistdb	rr	BAT,GAF_2,HTH_10,PAS_4,hole	domain_comb	1	2.6490276743921144e-07	0.00026219192448872575
GCF_000337155.1	GCF_000337155	mistdb	rr	BAT,GAF_2,HTH_10	domain_comb	2	5.298055348784229e-07	0.0005243838489774515
GCF_000337155.1	GCF_000337155	mistdb	rr	nodomain	domain_comb	6	1.5894166046352686e-06	0.0015731515469323545
GCF_000337155.1	GCF_000337155	mistdb	rr	HalX	domain_comb	2	5.298055348784229e-07	0.0005243838489774515
GCF_000337155.1	GCF_000337155	mistdb	rr	BAT,GAF_2,HTH_10,PAS,PAS_3	domain_comb	1	2.6490276743921144e-07	0.00026219192448872575
GCF_000337155.1	GCF_000337155	mistdb	rr	PAS,PAS_8,hole	domain_comb	1	2.6490276743921144e-07	0.00026219192448872575
GCF_000337155.1	GCF_000337155	mistdb	rr	GAF_2,GAF_3,PAS,PAS_3,PAS_4	domain_comb	1	2.6490276743921144e-07	0.00026219192448872575
GCF_000337155.1	GCF_000337155	mistdb	rr	GAF_2,PAS,PAS_4,PAS_9,hole	domain_comb	1	2.6490276743921144e-07	0.00026219192448872575
GCF_000337155.1	GCF_000337155	mistdb	rr	PAS,PAS_4,PAS_9	domain_comb	1	2.6490276743921144e-07	0.00026219192448872575
GCF_000337175.1	GCF_000337175	mistdb	rr	BAT,GAF_2,HTH_10	domain_comb	2	4.970559376811148e-07	0.00048204386599180526
GCF_000337175.1	GCF_000337175	mistdb	rr	nodomain	domain_comb	6	1.4911678130433442e-06	0.0014461315979754157
GCF_000337175.1	GCF_000337175	mistdb	rr	HalX	domain_comb	2	4.970559376811148e-07	0.00048204386599180526
GCF_000337175.1	GCF_000337175	mistdb	rr	BAT,GAF_2,HTH_10,PAS_4,hole	domain_comb	1	2.485279688405574e-07	0.00024102193299590263
GCF_000337175.1	GCF_000337175	mistdb	rr	GAF_2,PAS,PAS_4,PAS_9,hole	domain_comb	1	2.485279688405574e-07	0.00024102193299590263
GCF_000337175.1	GCF_000337175	mistdb	rr	PAS,PAS_4,PAS_9	domain_comb	1	2.485279688405574e-07	0.00024102193299590263
GCF_000337175.1	GCF_000337175	mistdb	rr	GAF_2,PAS,PAS_8,hole	domain_comb	1	2.485279688405574e-07	0.00024102193299590263
GCF_000337195.1	GCF_000337195	mistdb	rr	BAT,GAF_2,HTH_10	domain_comb	2	4.772359638341042e-07	0.0004667444574095683
GCF_000337195.1	GCF_000337195	mistdb	rr	nodomain	domain_comb	8	1.908943855336417e-06	0.0018669778296382731
GCF_000337195.1	GCF_000337195	mistdb	rr	HalX	domain_comb	3	7.158539457511562e-07	0.0007001166861143524
GCF_000337195.1	GCF_000337195	mistdb	rr	GAF_2,PAS,PAS_4,PAS_9	domain_comb	1	2.386179819170521e-07	0.00023337222870478414
GCF_000337195.1	GCF_000337195	mistdb	rr	GAF_2,PAS,PAS_8	domain_comb	1	2.386179819170521e-07	0.00023337222870478414
GCF_000337195.1	GCF_000337195	mistdb	rr	PAS_3,PAS_9	domain_comb	1	2.386179819170521e-07	0.00023337222870478414
GCF_000337195.1	GCF_000337195	mistdb	rr	PAS_4	domain_comb	1	2.386179819170521e-07	0.00023337222870478414
GCF_000337195.1	GCF_000337195	mistdb	rr	PAS_9	domain_comb	1	2.386179819170521e-07	0.00023337222870478414
GCF_000337215.1	GCF_000337215	mistdb	rr	HalX	domain_comb	3	6.53789341228784e-07	0.000671591672263264
GCF_000337215.1	GCF_000337215	mistdb	rr	nodomain	domain_comb	18	3.9227360473727035e-06	0.004029550033579583
GCF_000337215.1	GCF_000337215	mistdb	rr	HxlR	domain_comb	1	2.1792978040959466e-07	0.00022386389075442132
GCF_000337215.1	GCF_000337215	mistdb	rr	BAT,GAF_2,HTH_10	domain_comb	2	4.358595608191893e-07	0.00044772778150884264
GCF_000337215.1	GCF_000337215	mistdb	rr	BAT,GAF_2,HTH_10,hole	domain_comb	1	2.1792978040959466e-07	0.00022386389075442132
GCF_000337215.1	GCF_000337215	mistdb	rr	BAT,GAF_2,HTH_10,PAS_4,hole	domain_comb	1	2.1792978040959466e-07	0.00022386389075442132
GCF_000337215.1	GCF_000337215	mistdb	rr	PAS,PAS_4,PAS_9	domain_comb	1	2.1792978040959466e-07	0.00022386389075442132
GCF_000337215.1	GCF_000337215	mistdb	rr	GAF_2,PAS_4,PAS_9,hole	domain_comb	1	2.1792978040959466e-07	0.00022386389075442132
GCF_000337215.1	GCF_000337215	mistdb	rr	GAF_2,PAS	domain_comb	1	2.1792978040959466e-07	0.00022386389075442132
GCF_000337215.1	GCF_000337215	mistdb	rr	PAS,PAS_4	domain_comb	1	2.1792978040959466e-07	0.00022386389075442132
GCF_000337235.1	GCF_000337235	mistdb	rr	nodomain	domain_comb	12	2.4356377646447287e-06	0.0025041736227045075
GCF_000337235.1	GCF_000337235	mistdb	rr	BAT,GAF_2,HTH_10	domain_comb	2	4.0593962744078813e-07	0.00041736227045075126
GCF_000337235.1	GCF_000337235	mistdb	rr	HalX	domain_comb	3	6.089094411611822e-07	0.0006260434056761269
GCF_000337235.1	GCF_000337235	mistdb	rr	BAT,GAF,HTH_10	domain_comb	1	2.0296981372039406e-07	0.00020868113522537563
GCF_000337235.1	GCF_000337235	mistdb	rr	PAS_4	domain_comb	1	2.0296981372039406e-07	0.00020868113522537563
GCF_000337235.1	GCF_000337235	mistdb	rr	GAF_2,PAS_4,hole	domain_comb	1	2.0296981372039406e-07	0.00020868113522537563
GCF_000337235.1	GCF_000337235	mistdb	rr	GAF_2,PAS_4	domain_comb	1	2.0296981372039406e-07	0.00020868113522537563
GCF_000337235.1	GCF_000337235	mistdb	rr	PAS_9	domain_comb	1	2.0296981372039406e-07	0.00020868113522537563
GCF_000337235.1	GCF_000337235	mistdb	rr	GAF_2	domain_comb	1	2.0296981372039406e-07	0.00020868113522537563
GCF_000337235.1	GCF_000337235	mistdb	rr	PAS,PAS_8,hole	domain_comb	1	2.0296981372039406e-07	0.00020868113522537563
GCF_000337235.1	GCF_000337235	mistdb	rr	PAS,PAS_9	domain_comb	1	2.0296981372039406e-07	0.00020868113522537563
GCF_000337255.1	GCF_000337255	mistdb	rr	HalX,HxlR	domain_comb	1	2.76692375077543e-07	0.0002581977794990963
GCF_000337255.1	GCF_000337255	mistdb	rr	nodomain	domain_comb	5	1.3834618753877152e-06	0.0012909888974954814
GCF_000337255.1	GCF_000337255	mistdb	rr	PAS	domain_comb	1	2.76692375077543e-07	0.0002581977794990963
GCF_000337255.1	GCF_000337255	mistdb	rr	BAT,GAF_2,HTH_10,PAS_4,hole	domain_comb	1	2.76692375077543e-07	0.0002581977794990963
GCF_000337255.1	GCF_000337255	mistdb	rr	BAT,GAF_2,HTH_10,PAS_4,PAS_9	domain_comb	1	2.76692375077543e-07	0.0002581977794990963
GCF_000337255.1	GCF_000337255	mistdb	rr	PAS_4	domain_comb	1	2.76692375077543e-07	0.0002581977794990963
GCF_000337255.1	GCF_000337255	mistdb	rr	HalX	domain_comb	2	5.53384750155086e-07	0.0005163955589981926
GCF_000337255.1	GCF_000337255	mistdb	rr	GAF_2,PAS,PAS_3,PAS_4,hole	domain_comb	1	2.76692375077543e-07	0.0002581977794990963
GCF_000337275.1	GCF_000337275	mistdb	rr	nodomain	domain_comb	9	2.043056739771777e-06	0.001981069777679947
GCF_000337275.1	GCF_000337275	mistdb	rr	PAS	domain_comb	2	4.540126088381727e-07	0.00044023772837332157
GCF_000337275.1	GCF_000337275	mistdb	rr	GAF,hole	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	HalX	domain_comb	5	1.1350315220954315e-06	0.001100594320933304
GCF_000337275.1	GCF_000337275	mistdb	rr	PAS_4	domain_comb	3	6.81018913257259e-07	0.0006603565925599824
GCF_000337275.1	GCF_000337275	mistdb	rr	PAS_9	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	BAT,GAF_2,GAF_3,HTH_10,PAS_4,hole	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	BAT,GAF,GAF_2,HTH_10,hole	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	HalX,HxlR	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	PAS,PAS_3,PAS_4,PAS_9	domain_comb	2	4.540126088381727e-07	0.00044023772837332157
GCF_000337275.1	GCF_000337275	mistdb	rr	PAS_3,PAS_4	domain_comb	2	4.540126088381727e-07	0.00044023772837332157
GCF_000337275.1	GCF_000337275	mistdb	rr	GAF_2,PAS_9	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	GAF_2	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	GAF_2,PAS_3,PAS_4	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	GAF,PAS_4	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	PAS_4,PAS_9	domain_comb	2	4.540126088381727e-07	0.00044023772837332157
GCF_000337275.1	GCF_000337275	mistdb	rr	GAF_2,PAS,PAS_3,PAS_4,PAS_9,hole	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	PAS_3,PAS_4,PAS_8	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	PAS_3,PAS_4,hole	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	GAF_2,PAS	domain_comb	2	4.540126088381727e-07	0.00044023772837332157
GCF_000337275.1	GCF_000337275	mistdb	rr	GAF_2,PAS_4	domain_comb	3	6.81018913257259e-07	0.0006603565925599824
GCF_000337275.1	GCF_000337275	mistdb	rr	GAF_2,GAF_3,PAS_3,PAS_4	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	PAS_3,PAS_9	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	GAF_2,PAS_9,hole	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	hole	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337275.1	GCF_000337275	mistdb	rr	PAS_3	domain_comb	1	2.2700630441908634e-07	0.00022011886418666079
GCF_000337295.1	GCF_000337295	mistdb	rr	nodomain	domain_comb	4	1.0270789361516379e-06	0.0010129146619397315
GCF_000337295.1	GCF_000337295	mistdb	rr	GAF_2	domain_comb	2	5.135394680758189e-07	0.0005064573309698658
GCF_000337295.1	GCF_000337295	mistdb	rr	GAF_2,PAS_4	domain_comb	1	2.5676973403790947e-07	0.0002532286654849329
GCF_000337295.1	GCF_000337295	mistdb	rr	HalX	domain_comb	1	2.5676973403790947e-07	0.0002532286654849329
GCF_000337295.1	GCF_000337295	mistdb	rr	BAT,GAF_2,HTH_10,hole	domain_comb	1	2.5676973403790947e-07	0.0002532286654849329
GCF_000337295.1	GCF_000337295	mistdb	rr	BAT,HTH_10,PAS,hole	domain_comb	1	2.5676973403790947e-07	0.0002532286654849329
GCF_000337295.1	GCF_000337295	mistdb	rr	BAT,GAF_3,HTH_10,hole	domain_comb	1	2.5676973403790947e-07	0.0002532286654849329
GCF_000337295.1	GCF_000337295	mistdb	rr	BAT,GAF_2,HTH_10,PAS_4,hole	domain_comb	1	2.5676973403790947e-07	0.0002532286654849329
GCF_000337295.1	GCF_000337295	mistdb	rr	GAF,GAF_2,PAS_4	domain_comb	1	2.5676973403790947e-07	0.0002532286654849329
GCF_000337295.1	GCF_000337295	mistdb	rr	PAS_4,hole	domain_comb	1	2.5676973403790947e-07	0.0002532286654849329
GCF_000337295.1	GCF_000337295	mistdb	rr	PAS_3,PAS_4	domain_comb	1	2.5676973403790947e-07	0.0002532286654849329
GCF_000337295.1	GCF_000337295	mistdb	rr	PAS_4	domain_comb	1	2.5676973403790947e-07	0.0002532286654849329
GCF_000337315.1	GCF_000337315	mistdb	rr	nodomain	domain_comb	5	1.2930742426334853e-06	0.0012719409819384382
GCF_000337315.1	GCF_000337315	mistdb	rr	HalX	domain_comb	2	5.172296970533941e-07	0.0005087763927753752
GCF_000337315.1	GCF_000337315	mistdb	rr	BAT,HTH_10,HalX,hole	domain_comb	1	2.5861484852669707e-07	0.0002543881963876876
